translator,no,bertscore,metricalDistanceAdjusted
ternary_b,23,0.861520455471677,0.871260683760684
ternary_b,24,0.858008969492451,1.64812271062271
ternary_b,25,0.863526262518779,1.72667378917379
ternary_b,26,0.893134726050855,1.8349358974359
ternary_b,27,0.866419438319567,1.96875
ternary_b,28,0.874306620427905,1.26442307692308
ternary_b,29,0.878340559446629,1.19711538461538
ternary_b,30,0.865648369214837,1.38942307692308
ternary_b,31,0.898035835173705,1.03977272727273
ternary_b,32,0,None
ternary_b,33,0.884517849781978,1.13636363636364
ternary_b,34,0.88694814889487,1.63636363636364
ternary_b,35,0.899062787721316,1.81818181818182
ternary_b,36,0.864904430058344,1.06818181818182
ternary_b,37,0.870380039801596,1.4755608974359
ternary_b,38,0.895920391991352,1.06818181818182
ternary_b,39,0.909428941190704,2.76053113553114
ternary_b,40,0.883891296538279,1.52662721893491
ternary_b,41,0.862016329988463,1.27083333333333
ternary_b,42,0.864859219141074,1.87900912646675
ternary_b,43,0.845864729300416,1.36907051282051
ternary_b,44,0.881661114404757,1.40972222222222
ternary_b,45,0.879960177472937,1.45879120879121
ternary_b,46,0.900991756896159,0.916666666666667
ternary_b,47,0.883312628123703,1.25833333333333
ternary_b,48,0.915935938612424,1.83055555555556
ternary_b,49,0.935573803953845,1.78571428571429
ternary_b,50,0.878557584931195,2.7150974025974
ternary_b,51,0.898663044184377,0.927350427350427
ternary_b,52,0.917763879615795,1.16041666666667
ternary_b,53,0.914606779751594,0.685714285714286
ternary_b,54,0.896443590319676,0.898809523809524
ternary_b,55,0.875411591644984,0.427827380952381
ternary_b,56,0.872899666471499,0.419507575757576
ternary_b,57,0.869807638121595,0.6875
ternary_b,58,0.904214213106649,0.988311688311688
ternary_b,59,0.892181916378646,1.65416666666667
ternary_b,60,0.905421223680455,1.94755244755245
ternary_b,61,0.856924238900493,1.5954045954046
ternary_b,62,0.89940727856513,1.14285714285714
ternary_b,63,0,None
ternary_b,64,0.87878030758215,2.01944444444444
ternary_b,65,0.871956978576964,2.39503105590062
ternary_b,66,0.84639574810665,2.7037037037037
ternary_b,67,0.854020233259587,0.55
ternary_b,68,0.867100190007487,0.822222222222222
ternary_b,69,0.895567477038972,3.13958333333333
ternary_b,70,0.883075571250921,1.76049382716049
ternary_b,71,0.889765876430661,2.54592592592593
ternary_b,72,0.898543185842508,2.04243197278912
ternary_b,73,0.888055292610657,2.31224489795918
ternary_b,74,0.894183607854475,1.47777777777778
ternary_b,75,0.87453978058026,2.43333333333333
ternary_b,76,0.878343537428287,1.62533156498674
ternary_b,77,0.884784720910986,1.875
ternary_b,78,0.910101928598451,1.98660714285714
ternary_b,79,0.878014153784244,1.56805555555556
ternary_b,80,0.887918498248967,1.74285714285714
ternary_b,81,0.873330693809669,1.90104166666667
ternary_b,82,0.915037462652928,1.29537037037037
ternary_b,83,0.871803993952374,2.42834008097166
ternary_b,84,0.883509553465534,1.03314393939394
ternary_b,85,0.879979892124345,1.39583333333333
ternary_b,86,0.866007415557254,0.967592592592593
ternary_b,87,0.902930153530821,1.91736111111111
ternary_b,88,0.912009989180828,1.33333333333333
ternary_b,89,0.868437808688531,1.79766414141414
ternary_b,90,0.883431696524914,1.35208333333333
ternary_b,91,0.886706305564674,1.35116185897436
ternary_b,92,0,None
ternary_b,93,0.876408942186522,1.58833333333333
ternary_b,94,0.922705701363172,1.28496503496503
ternary_b,95,0.959105727485,3.78571428571429
ternary_b,96,0.870550542571472,2.28423076923077
ternary_b,97,0.887570401811615,1.47619047619048
ternary_b,98,0.914689431771024,0.666666666666667
ternary_b,99,0.908542097605003,1.26666666666667
ternary_deepl,0,0.914525213636513,4.05833333333333
ternary_deepl,1,0.956102609962193,1.56111111111111
ternary_deepl,2,0.932754776233202,2.51282051282051
ternary_deepl,3,0.958776954295489,2.24519230769231
ternary_deepl,4,0.925352768194078,2.60576923076923
ternary_deepl,5,0.944122121182444,2.42237762237762
ternary_deepl,6,0.927607804645384,2.24175824175824
ternary_deepl,7,0.939849826192513,3.83076923076923
ternary_deepl,8,0.92557130143875,3.45769230769231
ternary_deepl,9,0.911796861411509,2.48717948717949
ternary_deepl,10,0.944193951034658,2.2008547008547
ternary_deepl,11,0.936993626067927,3.42624521072797
ternary_deepl,12,0.942682023639341,3.30681818181818
ternary_deepl,13,0.925357102202154,2.03556998556998
ternary_deepl,14,0.922177406696646,2.75
ternary_deepl,15,0.933156365003129,3.25902777777778
ternary_deepl,16,0.95306744986208,2.88514957264957
ternary_deepl,17,0.92668246490914,2.76215277777778
ternary_deepl,18,0.900649384254496,2.52604166666667
ternary_deepl,19,0.891557174845752,2.3125
ternary_deepl,20,0.901871514137912,2.46651785714286
ternary_deepl,21,0.91020208590043,2.26510416666667
ternary_deepl,22,0.856072370124247,2.27453703703704
ternary_deepl,23,0.900660008159535,3.06517094017094
ternary_deepl,24,0.908058133206453,3.19322344322344
ternary_deepl,25,0.878308659188531,2.81659544159544
ternary_deepl,26,0.895518856516072,2.09967948717949
ternary_deepl,27,0.897465153954659,3.26041666666667
ternary_deepl,28,0.917595201013037,2.13942307692308
ternary_deepl,29,0.908262850217808,2.21634615384615
ternary_deepl,30,0.911503364606776,2.76923076923077
ternary_deepl,31,0.93647186531905,2.46590909090909
ternary_deepl,32,0.914557493566323,2.61363636363636
ternary_deepl,33,0.9167698833743,2.10227272727273
ternary_deepl,34,0.923489499654745,2.31818181818182
ternary_deepl,35,0.9304798930409,3.13636363636364
ternary_deepl,36,0.918471985982425,2.25
ternary_deepl,37,0.907343864210022,2.63862179487179
ternary_deepl,38,0.921020244393478,3.59090909090909
ternary_deepl,39,0.905785221181291,2.80082417582418
ternary_deepl,40,0.918870414715756,4.11138461538462
ternary_deepl,41,0.902483482363783,2.875
ternary_deepl,42,0.91493161158003,2.94550195567145
ternary_deepl,43,0.908903423132978,2.31233974358974
ternary_deepl,44,0.909408215750828,2.71527777777778
ternary_deepl,45,0.907960994691175,2.59615384615385
ternary_deepl,46,0.909403996995701,2.09722222222222
ternary_deepl,47,0.918877385052204,2.88333333333333
ternary_deepl,48,0.971101798724401,2.33611111111111
ternary_deepl,49,0.941890796277824,2.14285714285714
ternary_deepl,50,0.898672360183933,4.33603896103896
ternary_deepl,51,0.940821302064872,2.21794871794872
ternary_deepl,52,0.950313698532563,1.95
ternary_deepl,53,0.98315803743586,3.26607142857143
ternary_deepl,54,0.955010539518183,2.58333333333333
ternary_deepl,55,0.895920188253901,2.3764880952381
ternary_deepl,56,0.93043272280526,1.97348484848485
ternary_deepl,57,0.938897291690239,2.03863636363636
ternary_deepl,58,0.935747997645295,2.09220779220779
ternary_deepl,59,0.923873942923931,2.325
ternary_deepl,60,0.922657060813498,3.03006993006993
ternary_deepl,61,0.918581747154819,2.34565434565435
ternary_deepl,62,0.925855207587645,2.01098901098901
ternary_deepl,63,0.926645864045374,2.69487179487179
ternary_deepl,64,0.930463561592449,4.73611111111111
ternary_deepl,65,0.911791440756237,3.16190476190476
ternary_deepl,66,0.894895758738152,3.31481481481481
ternary_deepl,67,0.903517116034568,3.14583333333333
ternary_deepl,68,0.919696406730186,2.99583333333333
ternary_deepl,69,0.920468469556116,3.35
ternary_deepl,70,0.921851125762083,3.01111111111111
ternary_deepl,71,0.915712112205393,2.9837037037037
ternary_deepl,72,0.944016471057595,2.50238095238095
ternary_deepl,73,0.925536995549725,2.67142857142857
ternary_deepl,74,0.943445960627924,3.78333333333333
ternary_deepl,75,0.937351143995648,3.28333333333333
ternary_deepl,76,0.916897576299895,2.73563218390805
ternary_deepl,77,0.915725799237803,2.50694444444444
ternary_deepl,78,0.934380444987271,2.4452380952381
ternary_deepl,79,0.890347908751858,2.89305555555556
ternary_deepl,80,0.914148443066786,2.65906593406593
ternary_deepl,81,0.921981010187836,2.58020833333333
ternary_deepl,82,0.93982080142667,2.3462962962963
ternary_deepl,83,0.913316514668105,2.58502024291498
ternary_deepl,84,0.927790010887618,2.45833333333333
ternary_deepl,85,0.92484836787596,2.42361111111111
ternary_deepl,86,0.927048274280924,2.44444444444444
ternary_deepl,87,0.932521613291451,2.80972222222222
ternary_deepl,88,0.928511404463821,2.37698412698413
ternary_deepl,89,0.924839225641014,3.14520202020202
ternary_deepl,90,0.929047878133508,2.96527777777778
ternary_deepl,91,0.921452179243653,2.19391025641026
ternary_deepl,92,0.906088503065597,3.14226925338036
ternary_deepl,93,0.92535894887606,2.64166666666667
ternary_deepl,94,0.952553428024804,3.15664335664336
ternary_deepl,95,0.959083807813242,4.14285714285714
ternary_deepl,96,0.916394267566906,2.88807692307692
ternary_deepl,97,0.924609289193151,2.5952380952381
ternary_deepl,98,0.910992891282423,2.19444444444444
ternary_deepl,99,0.934559265032365,2.6
iambic_pentameter_deepl,0,0.908987761677293,4.05050505050505
iambic_pentameter_deepl,1,0.920803706330259,3.39772727272727
iambic_pentameter_deepl,2,0.915417052872894,2.73376623376623
iambic_pentameter_deepl,3,0.942764608257177,2.43181818181818
iambic_pentameter_deepl,4,0.924755130688838,1.9025974025974
iambic_pentameter_deepl,5,0.886749727372105,1.43636363636364
iambic_pentameter_deepl,6,0.945143363572788,3.15151515151515
iambic_pentameter_deepl,7,0.918990777162291,2.68181818181818
iambic_pentameter_deepl,8,0.931138637795368,2.29545454545455
iambic_pentameter_deepl,9,0.928002330350475,1.86363636363636
iambic_pentameter_deepl,10,0.946308784194684,2.63636363636364
iambic_pentameter_deepl,11,0.942408108664441,3.90909090909091
iambic_pentameter_deepl,12,0.921709442608875,2.46753246753247
iambic_pentameter_deepl,13,0.952351999061582,2.04545454545455
iambic_pentameter_deepl,14,0.944024065364282,2.68181818181818
iambic_pentameter_deepl,15,0.915675629173384,2.88636363636364
iambic_pentameter_deepl,16,0.926069605949421,2.11363636363636
iambic_pentameter_deepl,17,0.923937622420868,1.63636363636364
iambic_pentameter_deepl,18,0.930823921322603,2.75
iambic_pentameter_deepl,19,0.95293694711151,4.65909090909091
iambic_pentameter_deepl,20,0.905820372316745,2.27272727272727
iambic_pentameter_deepl,21,0.94111116769178,1.68181818181818
iambic_pentameter_deepl,22,0.937513546440197,2.45454545454545
iambic_pentameter_deepl,23,0.921899946949309,2.88636363636364
iambic_pentameter_deepl,24,0.912073666843424,2.13636363636364
iambic_pentameter_deepl,25,0.954138472637711,2.21212121212121
iambic_pentameter_deepl,26,0.933052645480659,3.2987012987013
iambic_pentameter_deepl,27,0.946601356625271,2.08181818181818
iambic_pentameter_deepl,28,0.942828138677245,1.88636363636364
iambic_pentameter_deepl,29,0.917695352789601,2.67045454545454
iambic_pentameter_deepl,30,0.934866647482603,3.77272727272727
iambic_pentameter_deepl,31,0.919367629150777,2.95454545454545
iambic_pentameter_deepl,32,0.926484510271674,2.13068181818182
iambic_pentameter_deepl,33,0.935562527513338,2.45454545454545
iambic_pentameter_deepl,34,0.915266188684599,3.17532467532467
iambic_pentameter_deepl,35,0.941641595519649,2.65584415584416
iambic_pentameter_deepl,36,0.930238400638434,2.53246753246753
iambic_pentameter_deepl,37,0.963644904528262,1.86363636363636
iambic_pentameter_deepl,38,0.960012211941791,3.19480519480519
iambic_pentameter_deepl,39,0.956820363731752,3.84090909090909
iambic_pentameter_deepl,40,0.937505334509387,2.29545454545455
iambic_pentameter_deepl,41,0.929412549986824,3.68181818181818
iambic_pentameter_deepl,42,0.943343751928935,2.55681818181818
iambic_pentameter_deepl,43,0.911416350363554,2.65584415584416
iambic_pentameter_deepl,44,0.948730403261098,3.01298701298701
iambic_pentameter_deepl,45,0.944854199151728,2.77272727272727
iambic_pentameter_deepl,46,0.941295919917464,2.41666666666667
iambic_pentameter_deepl,47,0.924126820870996,3.07792207792208
iambic_pentameter_deepl,48,0.9318724601056,3.36363636363636
iambic_pentameter_deepl,49,0.92213449166684,2.28977272727273
iambic_pentameter_deepl,50,0.969053131102458,1.74242424242424
iambic_pentameter_deepl,51,0.942021295799661,2.09090909090909
iambic_pentameter_deepl,52,0.936078186155034,2.68831168831169
iambic_pentameter_deepl,53,0.932988965052136,2.82954545454545
iambic_pentameter_deepl,54,0.950780964297583,3.12987012987013
iambic_pentameter_deepl,55,0.945480745453372,3.14285714285714
iambic_pentameter_deepl,56,0.936213295869424,3.47474747474747
iambic_pentameter_deepl,57,0.951708344788908,3.12987012987013
iambic_pentameter_deepl,58,0.936236824830743,2.05681818181818
iambic_pentameter_deepl,59,0.944432466436741,2.48051948051948
iambic_pentameter_deepl,60,0.948978045674555,2.64285714285714
iambic_pentameter_deepl,61,0.914662279358985,3.03535353535353
iambic_pentameter_deepl,62,0.907291437556911,2.43506493506493
iambic_pentameter_deepl,63,0.915735981890895,2.98051948051948
iambic_pentameter_deepl,64,0.925150805203117,3.46753246753247
iambic_pentameter_deepl,65,0.903651257466326,2.78896103896104
iambic_pentameter_deepl,66,0.922631682637419,2.16233766233766
iambic_pentameter_deepl,67,0.936111073935615,3.02525252525252
iambic_pentameter_deepl,68,0.915200221770276,3.72424242424242
iambic_pentameter_deepl,69,0.915893249550466,2.85606060606061
iambic_pentameter_deepl,70,0.911764928278221,3.625
iambic_pentameter_deepl,71,0.927782359272282,3.47402597402597
iambic_pentameter_deepl,72,0.931820332069991,2.53896103896104
iambic_pentameter_deepl,73,0.926238298577513,3.90909090909091
iambic_pentameter_deepl,74,0.922837893026952,2.18181818181818
iambic_pentameter_deepl,75,0.931378102050302,3.66883116883117
iambic_pentameter_deepl,76,0.926279603869065,3.29220779220779
iambic_pentameter_deepl,77,0.913256541404441,3.25324675324675
iambic_pentameter_deepl,78,0.920356792711953,2.83116883116883
iambic_pentameter_deepl,79,0.934100836543017,2.61038961038961
iambic_pentameter_deepl,80,0.914482715719061,2.96753246753247
iambic_pentameter_deepl,81,0.912299675844499,3.14935064935065
iambic_pentameter_deepl,82,0.925398231884879,3.68181818181818
iambic_pentameter_deepl,83,0.931520388682173,2.73376623376623
iambic_pentameter_deepl,84,0.929977623529242,2.57142857142857
iambic_pentameter_deepl,85,0.945281020823817,3.05194805194805
iambic_pentameter_deepl,86,0.924860014109056,2.66233766233766
iambic_pentameter_deepl,87,0.926203191868668,2.91818181818182
iambic_pentameter_deepl,88,0.919174121808816,2.93636363636364
iambic_pentameter_deepl,89,0.8978335750255,2.75757575757576
iambic_pentameter_deepl,90,0.891913212019822,3.27272727272727
iambic_pentameter_deepl,91,0.926135104303707,1.57575757575758
iambic_pentameter_deepl,92,0.922620910223979,1.75757575757576
iambic_pentameter_deepl,93,0.915447323975419,2.15909090909091
iambic_pentameter_deepl,94,0.915087583998318,2.85454545454545
iambic_pentameter_deepl,95,0.912578540529533,2.53030303030303
iambic_pentameter_deepl,96,0.91522003102106,3.18181818181818
iambic_pentameter_deepl,97,0.922017067921326,2.27840909090909
iambic_pentameter_deepl,98,0.891767644275809,2.98484848484848
iambic_pentameter_deepl,99,0.928245483789364,2.20909090909091
shakespeare_b,0,0.892274243637085,0.735714285714286,0.727272727272727
shakespeare_b,1,0.897378314864867,0.764285714285714,0.714285714285714
shakespeare_b,2,0.881369047865103,1.27857142857143,0.5
shakespeare_b,3,0.872312627803394,1.27142857142857,0.823529411764706
shakespeare_b,4,0.872305098395587,0.692857142857143,0.833333333333333
shakespeare_b,5,0.881444976756555,0.757142857142857,0.428571428571429
shakespeare_b,6,0.869841106688875,0.807142857142857,0.6
shakespeare_b,7,0.887901179830764,1.32142857142857,0.833333333333333
shakespeare_b,8,0.890914367864313,1.34285714285714,0.444444444444444
shakespeare_b,9,0.885664397699427,0.935714285714286,0.25
shakespeare_b,10,0.894428566938391,1.11428571428571,0.2
shakespeare_b,11,0.886799603330459,0.714285714285714,0.833333333333333
shakespeare_b,12,0.88497990870159,0.971428571428571,0.833333333333333
shakespeare_b,13,0.915878061170336,1.47857142857143,0.6
shakespeare_b,14,0.889609157541809,0.721428571428571,0.444444444444444
shakespeare_b,15,0.885103757203471,0.735714285714286,0.545454545454545
shakespeare_b,16,0.904161701117638,1.17857142857143,0.444444444444444
shakespeare_b,17,0.905065184039231,1.05,0.428571428571429
shakespeare_b,18,0.913138123747187,0.757142857142857,0.727272727272727
shakespeare_b,19,0.891725959049969,0.75,0.625
shakespeare_b,20,0.887910578812288,0.721428571428571,0.6
shakespeare_b,21,0.893619781219554,0.821428571428571,0.923076923076923
shakespeare_b,22,0.908680852265946,0.871428571428571,0.428571428571429
shakespeare_b,23,0.90318512859154,0.835714285714286,0.923076923076923
shakespeare_b,24,0.89818709199867,0.75,0.444444444444444
shakespeare_b,25,0.89835973131917,0.914285714285714,0.833333333333333
shakespeare_b,26,0.888816057253361,0.735714285714286,0.833333333333333
shakespeare_b,27,0.896512227312499,1.02142857142857,0.444444444444444
shakespeare_b,28,0.874808949380073,0.8,0.421052631578947
shakespeare_b,29,0.888326148484416,0.564285714285714,0.823529411764706
shakespeare_b,30,0.903195197592012,0.871428571428571,0.833333333333333
shakespeare_b,31,0.882004488391149,0.878571428571428,0.727272727272727
shakespeare_b,32,0.889079427030578,0.978571428571428,0.75
shakespeare_b,33,0.905434348882764,1.12142857142857,0.444444444444444
shakespeare_b,34,0.885576675592654,0.871428571428572,0.75
shakespeare_b,35,0.904261923967075,0.85,0.666666666666667
shakespeare_b,36,0.897049651713852,0.778571428571429,0.363636363636364
shakespeare_b,37,0.89734237025117,0.742857142857143,0.363636363636364
shakespeare_b,38,0.896239236055671,1.24285714285714,0.8
shakespeare_b,39,0.912676050943532,1.77142857142857,0.25
shakespeare_b,40,0.901060642885883,0.878571428571429,0.6
shakespeare_b,41,0.914108968406816,1.45,0.833333333333333
shakespeare_b,42,0.895390163559971,0.685714285714286,0.923076923076923
shakespeare_b,43,0.894496369488848,0.864285714285714,0.833333333333333
shakespeare_b,44,0.880487529546761,1.00714285714286,0.714285714285714
shakespeare_b,45,0.877752545965635,0.95,1
shakespeare_b,46,0.88700851394453,1.16428571428571,0.6
shakespeare_b,47,0.893868170199882,0.671428571428571,0.6
shakespeare_b,48,0.89786739973445,0.7,0.444444444444444
shakespeare_b,49,0.8766702696139,0.685714285714286,0.714285714285714
shakespeare_b,50,0.893690446867703,0.807142857142857,1
shakespeare_b,51,0.87453162432538,0.9,0.833333333333333
shakespeare_b,52,0.907919194780588,0.992857142857143,0.727272727272727
shakespeare_b,53,0.893145107732298,0.964285714285714,0.727272727272727
shakespeare_b,54,0.896444647867173,1.02142857142857,0.727272727272727
shakespeare_b,55,0.899354132841256,1.69285714285714,0.571428571428571
shakespeare_b,56,0.892363720175804,0.814285714285714,0.444444444444444
shakespeare_b,57,0.882292656208292,0.785714285714286,0.833333333333333
shakespeare_b,58,0.884956022377252,0.871428571428571,0.833333333333333
shakespeare_b,59,0.890422179435913,0.664285714285714,0.222222222222222
shakespeare_b,60,0.898217087695232,0.792857142857143,0.833333333333333
shakespeare_b,61,0.88740350041075,0.764285714285714,0.727272727272727
shakespeare_b,62,0.887963259913898,0.885714285714286,1
shakespeare_b,63,0.888514505307962,0.707142857142857,0.727272727272727
shakespeare_b,64,0.903980929800318,1.05714285714286,0.833333333333333
shakespeare_b,65,0.868197571116943,0.657142857142857,0.727272727272727
shakespeare_b,66,0.901572177565983,0.985714285714285,0.923076923076923
shakespeare_b,67,0.887952800052408,0.65,0.769230769230769
shakespeare_b,68,0.882724250248022,0.771428571428571,0.833333333333333
shakespeare_b,69,0.881668258714431,0.835714285714286,0.363636363636364
shakespeare_b,70,0.899849702743317,0.914285714285714,0.714285714285714
shakespeare_b,71,0.902504851903076,0.814285714285714,0.6
shakespeare_b,72,0.906324592301745,1.56428571428571,0
shakespeare_b,73,0.877889242177928,0.785714285714286,0.923076923076923
shakespeare_b,74,0.88100533103406,0.9,0.705882352941176
shakespeare_b,75,0.914460143839386,0.807142857142857,0.727272727272727
shakespeare_b,76,0.877944315071391,0.628571428571429,0.615384615384615
shakespeare_b,77,0.911886562998441,0.985714285714285,0.181818181818182
shakespeare_b,78,0.900267433731744,0.835714285714285,0.444444444444444
shakespeare_b,79,0.868376071210882,0.85,0.625
shakespeare_b,80,0.893248983573896,0.75,0.5
shakespeare_b,81,0.877845783517275,0.721428571428571,0.833333333333333
shakespeare_b,82,0.897392202245615,0.771428571428571,0.727272727272727
shakespeare_b,83,0.88694241453626,0.871428571428571,0
shakespeare_b,84,0.892923771313699,1.20714285714286,0.6
shakespeare_b,85,0.90115207318519,0.971428571428572,0.75
shakespeare_b,86,0.888212494793402,0.785714285714286,0.833333333333333
shakespeare_b,87,0.88957876240033,0.8,0.727272727272727
shakespeare_b,88,0.897507844312059,0.792857142857143,0.727272727272727
shakespeare_b,89,0.880665923047293,1.18571428571429,0.714285714285714
shakespeare_b,90,0.896790981343456,0.935714285714286,0.727272727272727
shakespeare_b,91,0.886162473805573,0.985714285714285,0.5
shakespeare_b,92,0.899738157126365,0.685714285714286,0.5
shakespeare_b,93,0.903149561924208,0.792857142857143,0.833333333333333
shakespeare_b,94,0.893391697220102,0.721428571428571,0.333333333333333
shakespeare_b,95,0.890166291198012,0.721428571428571,0.833333333333333
shakespeare_b,96,0.896457167557574,0.885714285714286,0.631578947368421
shakespeare_b,97,0.89100617975385,0.771428571428571,0.769230769230769
shakespeare_b,98,0.898633703764865,0.973333333333333,0.153846153846154
shakespeare_b,99,0.900801180172884,0.764285714285714,0.833333333333333
shakespeare_d,0,0.884638820515341,0.692857142857143,0.923076923076923
shakespeare_d,1,0.895223293016564,0.685714285714286,0.923076923076923
shakespeare_d,2,0.875873282763715,1.1,0.6
shakespeare_d,3,0.877005906807966,1.25,0.625
shakespeare_d,4,0.884548591708718,0.585714285714286,0.533333333333333
shakespeare_d,5,0.882330191615765,0.871428571428572,0.833333333333333
shakespeare_d,6,0.881687048198535,0.735714285714286,0.545454545454545
shakespeare_d,7,0.884632537666784,0.878571428571428,0.6
shakespeare_d,8,0.884966940329474,0.935714285714286,0.923076923076923
shakespeare_d,9,0.885926564794523,0.914285714285714,0.923076923076923
shakespeare_d,10,0.891188870691812,0.764285714285714,0.6
shakespeare_d,11,0.872361360581949,0.714285714285714,0.833333333333333
shakespeare_d,12,0.883892490524171,0.928571428571428,0.666666666666667
shakespeare_d,13,0.909176909394894,0.921428571428571,0.444444444444444
shakespeare_d,14,0.896025238314611,0.65,0.833333333333333
shakespeare_d,15,0.893417214924342,0.828571428571429,0.923076923076923
shakespeare_d,16,0.89434960334035,0.735714285714286,0.6
shakespeare_d,17,0.888205215381285,0.814285714285714,0.615384615384615
shakespeare_d,18,0.901673540796863,0.778571428571429,0.714285714285714
shakespeare_d,19,0.88791535879296,0.614285714285714,0.727272727272727
shakespeare_d,20,0.866255400781062,0.657142857142857,0.222222222222222
shakespeare_d,21,0.892418203237709,0.878571428571428,0.833333333333333
shakespeare_d,22,0.906212085731448,0.871428571428571,0.6
shakespeare_d,23,0.889426550013621,0.621428571428571,0.727272727272727
shakespeare_d,24,0.897992079756859,0.764285714285714,0.833333333333333
shakespeare_d,25,0.896922424998167,0.8,0.833333333333333
shakespeare_d,26,0.888969861872475,0.678571428571429,0.714285714285714
shakespeare_d,27,0.892319295699414,0.664285714285714,0.5
shakespeare_d,28,0.88115233438035,0.814285714285714,0.363636363636364
shakespeare_d,29,0.880734021597552,0.671428571428571,0.833333333333333
shakespeare_d,30,0.899706018692882,0.785714285714286,1
shakespeare_d,31,0.886886786123988,0.864285714285714,0.2
shakespeare_d,32,0.885774793136941,0.65,0.769230769230769
shakespeare_d,33,0.888321321045955,0.721428571428571,0.923076923076923
shakespeare_d,34,0.884225610729812,1.36428571428571,0.307692307692308
shakespeare_d,35,0.89707047976671,0.785714285714286,0.727272727272727
shakespeare_d,36,0.892160340915809,0.728571428571429,0.833333333333333
shakespeare_d,37,0.891657372505376,0.692857142857143,0.666666666666667
shakespeare_d,38,0.891358796541193,1.04285714285714,0.833333333333333
shakespeare_d,39,0.877895037733464,0.721428571428571,0.833333333333333
shakespeare_d,40,0.889685016179582,0.842857142857143,0.6
shakespeare_d,41,0.902696651177213,0.921428571428572,0.727272727272727
shakespeare_d,42,0.888490088295351,0.728571428571428,0.727272727272727
shakespeare_d,43,0.863410396294275,0.707142857142857,0.923076923076923
shakespeare_d,44,0.894070552813802,0.728571428571428,0.714285714285714
shakespeare_d,45,0.871235935295225,0.864285714285714,0.727272727272727
shakespeare_d,46,0.88824912680362,0.935714285714286,0.666666666666667
shakespeare_d,47,0.88802627582779,0.792857142857143,0.545454545454545
shakespeare_d,48,0.885242032283755,0.664285714285714,0.545454545454545
shakespeare_d,49,0.877492869671369,0.707142857142857,0.833333333333333
shakespeare_d,50,0.891192904929881,0.785714285714286,0.923076923076923
shakespeare_d,51,0.88522125259711,0.678571428571429,0.727272727272727
shakespeare_d,52,0.896452009365535,0.735714285714286,0.705882352941176
shakespeare_d,53,0.89085226038001,0.857142857142857,0.714285714285714
shakespeare_d,54,0.891343458311269,1.00714285714286,0.6
shakespeare_d,55,0.887333054792727,0.735714285714286,1
shakespeare_d,56,0.891304023470743,0.857142857142857,0.714285714285714
shakespeare_d,57,0.883015940928678,0.985714285714286,0.833333333333333
shakespeare_d,58,0.887557041230934,0.878571428571429,0.833333333333333
shakespeare_d,59,0.885009426605365,0.692857142857143,0.923076923076923
shakespeare_d,60,0.908483311942249,0.807142857142857,0.705882352941176
shakespeare_d,61,0.884863894942521,0.628571428571428,0.5
shakespeare_d,62,0.878992732925969,0.721428571428571,0.625
shakespeare_d,63,0.890352276221498,0.707142857142857,0.6
shakespeare_d,64,0.903701219331399,0.835714285714286,1
shakespeare_d,65,0.865197457167011,0.542857142857143,0.615384615384615
shakespeare_d,66,0.888079821668729,0.992857142857143,0.833333333333333
shakespeare_d,67,0.884088868522665,0.778571428571429,0.666666666666667
shakespeare_d,68,0.882572799219944,0.778571428571429,0.923076923076923
shakespeare_d,69,0.87615406287895,0.707142857142857,0.923076923076923
shakespeare_d,70,0.901707788045606,0.978571428571429,0.4
shakespeare_d,71,0.894646711585654,0.814285714285714,0.6
shakespeare_d,72,0.890756819334925,0.957142857142857,0.533333333333333
shakespeare_d,73,0.893301874382123,0.778571428571429,0.714285714285714
shakespeare_d,74,0.882889316851349,0.857142857142857,1
shakespeare_d,75,0.913764712518504,0.807142857142857,0.727272727272727
shakespeare_d,76,0.876340364246992,0.7,0.615384615384615
shakespeare_d,77,0.901301738028521,0.742857142857143,0.833333333333333
shakespeare_d,78,0.909054662988324,0.8,0.5
shakespeare_d,79,0.864263721720782,0.842857142857143,0.923076923076923
shakespeare_d,80,0.891016962336703,0.785714285714286,1
shakespeare_d,81,0.883501836961715,0.75,0.923076923076923
shakespeare_d,82,0.889079847207119,0.75,0.923076923076923
shakespeare_d,83,0.875132519728706,0.678571428571429,0.833333333333333
shakespeare_d,84,0.887662017932227,0.678571428571429,0.6
shakespeare_d,85,0.901777266669316,0.771428571428571,0.833333333333333
shakespeare_d,86,0.886634100791392,0.728571428571429,0.444444444444444
shakespeare_d,87,0.884313463457583,0.757142857142857,0.727272727272727
shakespeare_d,88,0.885363962248342,0.857142857142857,0.444444444444444
shakespeare_d,89,0.882481565285494,0.764285714285714,0.625
shakespeare_d,90,0.890246529257677,0.8,0.833333333333333
shakespeare_d,91,0.888394614524889,0.992857142857143,0.833333333333333
shakespeare_d,92,0.898713943367103,0.685714285714286,0.571428571428571
shakespeare_d,93,0.902614465756951,0.692857142857143,1
shakespeare_d,94,0.895209642861601,0.692857142857143,0.666666666666667
shakespeare_d,95,0.893675466948262,0.828571428571428,0.727272727272727
shakespeare_d,96,0.893372091022873,0.807142857142857,0.75
shakespeare_d,97,0.886645361382181,0.692857142857143,0.923076923076923
shakespeare_d,98,0.878255735365516,0.94,0.5
shakespeare_d,99,0.899383861791809,0.792857142857143,0.444444444444444
shakespeare_g,0,0.880247906963532,0.821428571428571,0.833333333333333
